0.8979,0.30226,0.05
0.5215,0.41933,0.05
0.74208,0.40681,0.05
0.048084,0.56135,0.05
0.62771,0.16031,0.05
0.7358,0.059451,0.05
0.55737,0.0013366,0.05
0.27911,0.27515,0.05
0.93917,0.31857,0.05
0.4599,0.96822,0.05
0.55555,0.21756,0.05
0.062387,0.54477,0.05
0.81502,0.86865,0.05
0.42222,0.73886,0.05
0.33233,0.059172,0.05
0.91524,0.37263,0.05
0.25555,0.66517,0.05
0.14145,0.0062106,0.05
0.47152,0.95328,0.05
0.74343,0.23136,0.05
0.041813,0.48703,0.05
0.71983,0.071234,0.05
0.51583,0.15076,0.05
0.67687,0.34425,0.05
0.68252,0.11159,0.05
0.31405,0.24128,0.05
0.17648,0.49124,0.05
0.020568,0.57064,0.05
0.022669,0.83338,0.05
0.87043,0.25163,0.05
0.50891,0.78437,0.05
0.32616,0.98186,0.05
0.91218,0.93032,0.05
0.92697,0.13152,0.05
0.53685,0.43212,0.05
0.55092,0.65586,0.05
0.63341,0.071256,0.05
0.69802,0.39974,0.05
0.33453,0.90737,0.05
0.74086,0.85543,0.05
0.019595,0.047761,0.05
0.80904,0.77181,0.05
0.67587,0.77279,0.05
0.87008,0.070474,0.05
0.62074,0.65457,0.05
0.59948,0.75852,0.05
0.2317,0.20273,0.05
0.41653,0.73467,0.05
0.7831,0.86488,0.05
0.50821,0.53785,0.05
0.74218,0.17664,0.05
0.98052,0.9369,0.05
0.4545,0.45463,0.05
0.20719,0.75595,0.05
0.44427,0.80934,0.05
0.33674,0.6706,0.05
0.21165,0.15179,0.05
0.9894,0.92354,0.05
0.45207,0.84448,0.05
0.98055,0.58704,0.05
0.70957,0.5548,0.05
0.3817,0.33097,0.05
0.00029749,0.92054,0.05
0.39415,0.53782,0.05
0.31138,0.54415,0.05
0.45873,0.6237,0.05
0.57014,0.39176,0.05
0.62776,0.32614,0.05
0.13217,0.77464,0.05
0.61917,0.75741,0.05
0.54419,0.58873,0.05
0.12659,0.66854,0.05
0.20483,0.60255,0.05
0.53106,0.45784,0.05
0.66065,0.81996,0.05
0.16939,0.14613,0.05
0.6633,0.79056,0.05
0.31342,0.24022,0.05
0.82955,0.096619,0.05
0.38846,0.94022,0.05
0.81391,0.61064,0.05
0.23451,0.61755,0.05
0.73837,0.9146,0.05
0.53451,0.21883,0.05
0.64559,0.51017,0.05
0.45443,0.99938,0.05
0.9856,0.37894,0.05
0.69499,0.9067,0.05
0.38869,0.69084,0.05
0.74081,0.64443,0.05
0.73511,0.14088,0.05
0.12253,0.77034,0.05
0.23151,0.078791,0.05
0.71108,0.17267,0.05
0.36769,0.80757,0.05
0.40664,0.49197,0.05
0.49632,0.51182,0.05
0.77858,0.54321,0.05
0.4648,0.18641,0.05
0.27783,0.23622,0.05
0.67936,0.89839,0.05
0.8644,0.52573,0.05
0.5215,0.54023,0.05
0.7008,0.17171,0.05
0.83479,0.79589,0.05
0.15783,0.73954,0.05
0.59946,0.19996,0.05
0.73018,0.52149,0.05
0.12498,0.89122,0.05
0.45506,0.095249,0.05
0.17751,0.61467,0.05
0.46325,0.62009,0.05
0.0080166,0.06927,0.05
0.73999,0.70246,0.05
0.82068,0.077339,0.05
0.82806,0.25694,0.05
0.80719,0.92054,0.05
0.055497,0.71599,0.05
0.29104,0.35641,0.05
0.23952,0.38053,0.05
0.47858,0.0095721,0.05
0.91963,0.036144,0.05
0.1867,0.88308,0.05
0.78738,0.11117,0.05
0.35514,0.77016,0.05
0.10933,0.091484,0.05
0.35702,0.56934,0.05
0.20786,0.19767,0.05
0.20323,0.95156,0.05
0.98703,0.97476,0.05
0.29914,0.35841,0.05
0.79951,0.82154,0.05
0.0070685,0.28578,0.05
0.06563,0.74922,0.05
0.6112,0.17658,0.05
0.68451,0.63956,0.05
0.64383,0.95598,0.05
0.87162,0.18285,0.05
0.22607,0.1643,0.05
0.32173,0.44615,0.05
0.56293,0.95876,0.05
0.14804,0.44498,0.05
0.5217,0.20964,0.05
0.60967,0.028401,0.05
