0.9403,0.57451,0.03
0.698,0.32974,0.03
0.51349,0.92645,0.03
0.77923,0.98988,0.03
0.45883,0.83813,0.03
0.19035,0.53953,0.03
0.015938,0.75365,0.03
0.41433,0.54613,0.03
0.9931,0.60487,0.03
0.4865,0.06775,0.03
0.5471,0.64627,0.03
0.99271,0.35995,0.03
0.41755,0.41404,0.03
0.64591,0.56713,0.03
0.094955,0.37037,0.03
0.35039,0.064012,0.03
0.2413,0.17616,0.03
0.5983,0.41503,0.03
0.17725,0.14431,0.03
0.58493,0.55641,0.03
0.83663,0.48601,0.03
0.38026,0.18805,0.03
0.91127,0.038517,0.03
0.56484,0.96263,0.03
0.97515,0.066391,0.03
0.10134,0.21727,0.03
0.89851,0.73746,0.03
0.45046,0.69861,0.03
0.48681,0.17025,0.03
0.65784,0.62829,0.03
0.77337,0.70866,0.03
0.076659,0.27963,0.03
0.36362,0.30354,0.03
0.76251,0.62132,0.03
0.51578,0.70706,0.03
0.32751,0.82366,0.03
0.85556,0.98851,0.03
0.60485,0.48439,0.03
0.3016,0.043332,0.03
0.87675,0.11513,0.03
0.72594,0.78002,0.03
0.40149,0.58451,0.03
0.60652,0.28743,0.03
0.80339,0.44411,0.03
0.11881,0.21597,0.03
0.76866,0.22562,0.03
0.26219,0.12759,0.03
0.38522,0.96576,0.03
0.19673,0.87825,0.03
0.33611,0.98746,0.03
0.65352,0.8994,0.03
0.86826,0.25834,0.03
0.79671,0.58223,0.03
0.92822,0.84835,0.03
0.51095,0.18131,0.03
0.99376,0.089596,0.03
0.46231,0.054482,0.03
0.92786,0.15627,0.03
0.15494,0.42573,0.03
0.097298,0.068919,0.03
0.31149,0.53008,0.03
0.16387,0.95885,0.03
0.57874,0.82466,0.03
0.52322,0.079983,0.03
0.8846,0.20977,0.03
0.66368,0.81904,0.03
0.21558,0.23164,0.03
0.39236,0.74749,0.03
0.78578,0.27065,0.03
0.324,0.37623,0.03
0.96367,0.3068,0.03
0.0088848,0.17271,0.03
0.18806,0.65077,0.03
0.0059138,0.17551,0.03
0.41996,0.67257,0.03
0.90108,0.26369,0.03
0.17347,0.41843,0.03
0.43709,0.5609,0.03
0.1393,0.28354,0.03
0.3942,0.90327,0.03
0.16522,0.98896,0.03
0.0097308,0.88859,0.03
0.60897,0.86386,0.03
0.1172,0.2574,0.03
0.59457,0.22715,0.03
0.90903,0.33008,0.03
0.12584,0.50546,0.03
0.040663,0.22217,0.03
0.76002,0.59643,0.03
0.58847,0.2817,0.03
0.80625,0.77622,0.03
0.76889,0.33247,0.03
0.18691,0.31815,0.03
0.4825,0.36313,0.03
0.58064,0.50576,0.03
0.4088,0.11725,0.03
0.65343,0.89199,0.03
0.81696,0.19882,0.03
0.59692,0.035753,0.03
0.78642,0.54275,0.03
0.27686,0.44514,0.03
0.57031,0.12451,0.03
0.34427,0.1994,0.03
0.23348,0.5049,0.03
0.97183,0.99652,0.03
0.6898,0.08251,0.03
0.11645,0.032398,0.03
0.7321,0.68295,0.03
0.83119,0.9,0.03
0.45057,0.21536,0.03
0.70302,0.54411,0.03
0.912,0.30401,0.03
0.99894,0.5559,0.03
0.54999,0.0099719,0.03
0.62699,0.31671,0.03
0.39408,0.26715,0.03
0.74896,0.25116,0.03
0.27137,0.24463,0.03
0.36013,0.93415,0.03
0.66028,0.67149,0.03
0.8293,0.40999,0.03
0.92952,0.62188,0.03
0.14751,0.7171,0.03
0.88315,0.64731,0.03
0.76914,0.86175,0.03
0.10458,0.5437,0.03
0.77404,0.16051,0.03
0.16494,0.93518,0.03
0.68199,0.6823,0.03
0.23893,0.80268,0.03
0.34186,0.45537,0.03
0.28518,0.37042,0.03
0.27439,0.86997,0.03
0.38849,0.26572,0.03
0.76509,0.58672,0.03
0.98413,0.71734,0.03
0.68857,0.50037,0.03
0.19105,0.14449,0.03
0.9831,0.037161,0.03
0.39648,0.54591,0.03
0.6682,0.24604,0.03
0.3113,0.74563,0.03
0.40561,0.84386,0.03
0.65879,0.77087,0.03
0.79586,0.44362,0.03
0.22543,0.052981,0.03
0.028712,0.86509,0.03
0.53894,0.42711,0.03
0.27166,0.40098,0.03
0.62056,0.4878,0.03
0.10878,0.94694,0.03
0.93959,0.72547,0.03
0.33367,0.52164,0.03
0.58899,0.48141,0.03
0.78058,0.19078,0.03
0.73892,0.69233,0.03
0.46603,0.55502,0.03
0.041729,0.75382,0.03
0.57433,0.17073,0.03
0.45764,0.31556,0.03
0.15731,0.63918,0.03
0.42738,0.32991,0.03
0.38846,0.83906,0.03
0.054454,0.66096,0.03
0.81009,0.083114,0.03
0.82537,0.70279,0.03
0.89168,0.075022,0.03
0.75256,0.84829,0.03
0.90874,0.58848,0.03
0.78437,0.016806,0.03
0.093504,0.9535,0.03
0.95468,0.28166,0.03
0.56895,0.73982,0.03
0.35517,0.86822,0.03
0.53786,0.16123,0.03
0.10167,0.09392,0.03
0.20777,0.30488,0.03
0.70513,0.64973,0.03
0.35408,0.41877,0.03
0.0044071,0.32627,0.03
0.27415,0.42747,0.03
0.36821,0.095708,0.03
0.58805,0.27808,0.03
0.45796,0.22907,0.03
0.59536,0.43947,0.03
0.59942,0.9642,0.03
0.86482,0.92742,0.03
0.29259,0.61965,0.03
0.039881,0.79605,0.03
0.84848,0.68663,0.03
0.86784,0.10169,0.03
0.18082,0.79726,0.03
0.034646,0.98354,0.03
0.38214,0.37914,0.03
0.69986,0.18171,0.03
0.45743,0.94376,0.03
0.10684,0.13375,0.03
0.87553,0.6508,0.03
0.0059107,0.3177,0.03
0.44725,0.52408,0.03
0.90738,0.9074,0.03
0.43555,0.44111,0.03
0.26478,0.3315,0.03
0.49632,0.59823,0.03
0.78331,0.29006,0.03
0.43078,0.29413,0.03
0.89079,0.56496,0.03
0.90275,0.63128,0.03
0.34486,0.61512,0.03
0.99965,0.59232,0.03
0.74972,0.69207,0.03
0.94386,0.09909,0.03
0.99402,0.18183,0.03
0.14434,0.94953,0.03
0.22903,0.34177,0.03
0.63048,0.41363,0.03
0.84261,0.75727,0.03
0.91273,0.47374,0.03
0.66178,0.48301,0.03
0.43425,0.20633,0.03
0.75009,0.26352,0.03
0.97418,0.75333,0.03
0.13212,0.27455,0.03
0.30317,0.45764,0.03
0.83896,0.61385,0.03
0.51887,0.25607,0.03
0.7002,0.18705,0.03
0.1318,0.43305,0.03
0.11157,0.76819,0.03
0.66375,0.86135,0.03
0.88273,0.33627,0.03
0.709,0.21715,0.03
0.47549,0.49786,0.03
0.26938,0.6928,0.03
0.029267,0.48669,0.03
0.38016,0.59618,0.03
0.12311,0.94041,0.03
0.47835,0.83472,0.03
0.5857,0.35397,0.03
0.97862,0.45998,0.03
0.19422,0.31193,0.03
0.60824,0.92375,0.03
0.29925,0.46639,0.03
0.10132,0.4276,0.03
0.91117,0.22569,0.03
0.89959,0.43514,0.03
0.58431,0.83322,0.03
0.18676,0.97496,0.03
0.95724,0.225,0.03
0.022829,0.84247,0.03
0.97929,0.41517,0.03
