0.37117,0.99911,0.05
0.79878,0.9716,0.05
0.20813,0.96609,0.05
0.68357,0.95711,0.05
0.98052,0.9369,0.05
0.56688,0.93378,0.05
0.45933,0.91015,0.05
0.29698,0.90411,0.05
0.12023,0.89759,0.05
0.864,0.89226,0.05
0.63717,0.85787,0.05
0.74086,0.85543,0.05
0.037172,0.83774,0.05
0.20321,0.83627,0.05
0.39366,0.83237,0.05
0.50379,0.80396,0.05
0.93533,0.79956,0.05
0.83479,0.79589,0.05
0.30117,0.77818,0.05
0.12253,0.77034,0.05
0.63349,0.74964,0.05
0.74206,0.73967,0.05
0.42113,0.72429,0.05
0.024727,0.71973,0.05
0.22321,0.71494,0.05
0.53411,0.70525,0.05
0.82967,0.68327,0.05
0.33674,0.6706,0.05
0.10501,0.65575,0.05
0.95269,0.64037,0.05
0.68451,0.63956,0.05
0.43644,0.62233,0.05
0.20041,0.61278,0.05
0.58626,0.6037,0.05
0.79363,0.58265,0.05
0.32273,0.56642,0.05
0.048084,0.56135,0.05
0.4974,0.54272,0.05
0.70259,0.54022,0.05
0.93942,0.53954,0.05
0.5955,0.50375,0.05
0.2309,0.5008,0.05
0.41392,0.48699,0.05
0.12662,0.48424,0.05
0.84601,0.4818,0.05
0.024997,0.44871,0.05
0.32173,0.44615,0.05
0.75068,0.44367,0.05
0.5215,0.41933,0.05
0.62578,0.4049,0.05
0.22311,0.3967,0.05
0.93667,0.38891,0.05
0.10681,0.38344,0.05
0.82945,0.38171,0.05
0.71345,0.34301,0.05
0.3842,0.3221,0.05
0.49448,0.31108,0.05
0.2846,0.30805,0.05
0.0073955,0.30231,0.05
0.59508,0.29905,0.05
0.89161,0.29408,0.05
0.18229,0.27865,0.05
0.79036,0.26477,0.05
0.094839,0.22594,0.05
0.53451,0.21883,0.05
0.43162,0.21333,0.05
0.99186,0.20011,0.05
0.87162,0.18285,0.05
0.74218,0.17664,0.05
0.31705,0.17338,0.05
0.21244,0.15385,0.05
0.63814,0.14246,0.05
0.069061,0.12548,0.05
0.51451,0.12071,0.05
0.9395,0.10849,0.05
0.40868,0.092511,0.05
0.8289,0.09072,0.05
0.71471,0.065889,0.05
0.17104,0.062309,0.05
0.28193,0.049318,0.05
0.021829,0.031197,0.05
0.60967,0.028401,0.05
0.47858,0.0095721,0.05
0.90381,0.0062712,0.05
