0.60675,0.26533,0.069507
0.25066,0.81779,0.069361
0.84152,0.79467,0.068734
0.20046,0.40099,0.068217
0.054337,0.34541,0.067908
0.024837,0.49798,0.066835
0.69964,0.84286,0.065795
0.10907,0.76238,0.065435
0.36151,0.28333,0.065328
0.037182,0.64428,0.065164
0.81126,0.33302,0.063669
0.10531,0.93863,0.063435
0.14467,0.066115,0.062454
0.99781,0.82946,0.06165
0.0091794,0.032176,0.06122
0.5567,0.8374,0.060685
0.56295,0.46222,0.06024
0.76813,0.20951,0.060223
0.49639,0.59041,0.059399
0.77727,0.48919,0.059066
0.93562,0.29621,0.058973
0.90171,0.44253,0.058929
0.66052,0.1169,0.058889
0.40956,0.15461,0.058655
0.35057,0.7036,0.058384
0.4188,0.41143,0.05837
0.67549,0.40216,0.058042
0.76495,0.9525,0.057943
0.30354,0.94713,0.057878
0.093732,0.1971,0.057449
0.87725,0.56575,0.057257
0.30991,0.48901,0.055785
0.48246,0.74353,0.055682
0.42474,0.89482,0.055548
0.53595,0.13466,0.055027
0.6146,0.63879,0.054419
0.8219,0.67234,0.05301
0.72678,0.61378,0.052274
0.92047,0.92396,0.051699
0.4503,0.048417,0.051396
0.22123,0.69533,0.050443
0.15223,0.62199,0.049542
0.16566,0.51606,0.048496
0.92008,0.096378,0.046637
0.72919,0.71641,0.04625
0.50557,0.32138,0.045896
0.36436,0.58352,0.045595
0.2316,0.25177,0.045035
0.80415,0.10338,0.044659
0.62345,0.93925,0.044275
0.93413,0.70469,0.041297
0.98372,0.20073,0.040431
0.22471,0.15282,0.040248
0.49067,0.96706,0.038016
0.14787,0.29027,0.037782
0.27091,0.05679,0.036721
0.73377,0.055075,0.036677
0.34511,0.06207,0.035929
0.32527,0.3791,0.033298
0.57953,0.36676,0.03083
0.31753,0.19796,0.030484
0.84482,0.99463,0.028124
0.53667,0.017117,0.027165
0.033819,0.12825,0.026866
0.217,0.94661,0.025419
0.53957,0.92567,0.024725
0.38413,0.98671,0.024376
0.6384,0.71777,0.023586
0.8631,0.19092,0.021698
