0.23385,0.99981,0.03
0.76285,0.99871,0.03
0.29689,0.99861,0.03
0.16162,0.99826,0.03
0.83864,0.99747,0.03
0.053984,0.99696,0.03
0.56934,0.99674,0.03
0.63233,0.99602,0.03
0.8997,0.99386,0.03
0.38508,0.99343,0.03
0.98812,0.99178,0.03
0.69267,0.99126,0.03
0.50655,0.98061,0.03
0.44622,0.97653,0.03
0.10642,0.96747,0.03
0.34211,0.94906,0.03
0.20047,0.94842,0.03
0.79696,0.94596,0.03
0.26652,0.94258,0.03
0.86679,0.94187,0.03
0.93257,0.94158,0.03
0.59864,0.94134,0.03
0.72415,0.93691,0.03
0.40395,0.93024,0.03
0.66133,0.93018,0.03
0.99931,0.92532,0.03
0.47754,0.92467,0.03
0.54015,0.91805,0.03
0.075444,0.91596,0.03
0.14523,0.91475,0.03
0.31457,0.8957,0.03
0.7665,0.89213,0.03
0.82696,0.88851,0.03
0.89852,0.88676,0.03
0.2563,0.88013,0.03
0.70816,0.87761,0.03
0.96341,0.87594,0.03
0.19179,0.87515,0.03
0.38273,0.87286,0.03
0.6481,0.86914,0.03
0.57661,0.86858,0.03
0.45406,0.86836,0.03
0.034071,0.86529,0.03
0.51613,0.86158,0.03
0.09961,0.86088,0.03
0.15126,0.82908,0.03
0.76738,0.82848,0.03
0.84842,0.82847,0.03
0.33295,0.82823,0.03
0.92861,0.82272,0.03
0.98924,0.8211,0.03
0.27349,0.81953,0.03
0.69945,0.8179,0.03
0.21267,0.81676,0.03
0.61836,0.81572,0.03
0.42062,0.81547,0.03
0.55291,0.81333,0.03
0.064995,0.80861,0.03
0.48451,0.8081,0.03
0.11641,0.77624,0.03
0.80625,0.77622,0.03
0.65879,0.77087,0.03
0.31209,0.76778,0.03
0.7447,0.76749,0.03
0.17958,0.76582,0.03
0.87093,0.76288,0.03
0.93282,0.76226,0.03
0.37766,0.76137,0.03
0.24073,0.76088,0.03
0.59392,0.76022,0.03
0.99788,0.75748,0.03
0.44088,0.75641,0.03
0.52003,0.75553,0.03
0.080978,0.72003,0.03
0.69266,0.71863,0.03
0.142,0.71694,0.03
0.83476,0.71295,0.03
0.3426,0.7097,0.03
0.62834,0.70915,0.03
0.77337,0.70866,0.03
0.5611,0.7083,0.03
0.28094,0.70752,0.03
0.40518,0.70694,0.03
0.89535,0.70654,0.03
0.95904,0.70525,0.03
0.20608,0.70453,0.03
0.4779,0.70391,0.03
0.02117,0.694,0.03
0.10196,0.66042,0.03
0.52957,0.65669,0.03
0.24794,0.6565,0.03
0.31945,0.65375,0.03
0.6602,0.65248,0.03
0.59997,0.6524,0.03
0.72526,0.65189,0.03
0.16437,0.65023,0.03
0.91651,0.64963,0.03
0.97955,0.64869,0.03
0.3867,0.64867,0.03
0.79041,0.64713,0.03
0.85242,0.64431,0.03
0.45443,0.64222,0.03
0.042571,0.63742,0.03
0.20748,0.60589,0.03
0.55931,0.60419,0.03
0.12745,0.60129,0.03
0.27315,0.60047,0.03
0.49632,0.59823,0.03
0.62591,0.59822,0.03
0.6868,0.59607,0.03
0.3449,0.59316,0.03
0.82818,0.58907,0.03
0.97997,0.58706,0.03
0.76509,0.58672,0.03
0.88913,0.58242,0.03
0.40562,0.58203,0.03
0.050296,0.57115,0.03
0.16836,0.55195,0.03
0.22916,0.54985,0.03
0.45474,0.54674,0.03
0.30582,0.54647,0.03
0.58273,0.54481,0.03
0.93663,0.54459,0.03
0.10458,0.5437,0.03
0.65526,0.54328,0.03
0.71838,0.54148,0.03
0.51724,0.54138,0.03
0.81519,0.52785,0.03
0.99473,0.52548,0.03
0.88081,0.52185,0.03
0.40901,0.49812,0.03
0.26882,0.49629,0.03
0.76021,0.494,0.03
0.14045,0.4929,0.03
0.20781,0.49137,0.03
0.064593,0.48848,0.03
0.32874,0.48817,0.03
0.67794,0.48585,0.03
0.47847,0.48553,0.03
0.61763,0.48494,0.03
0.54195,0.48494,0.03
0.94207,0.48251,0.03
0.84314,0.47313,0.03
0.99914,0.45861,0.03
0.43555,0.44111,0.03
0.73015,0.43666,0.03
0.89836,0.43665,0.03
0.29293,0.43538,0.03
0.79299,0.43448,0.03
0.37214,0.43447,0.03
0.2304,0.43419,0.03
0.15713,0.43326,0.03
0.095666,0.43304,0.03
0.59487,0.42928,0.03
0.50409,0.42889,0.03
0.66397,0.42671,0.03
0.95649,0.41528,0.03
0.85143,0.39203,0.03
0.33396,0.38459,0.03
0.40472,0.38041,0.03
0.76631,0.38021,0.03
0.4677,0.37985,0.03
0.13334,0.37785,0.03
0.19731,0.37766,0.03
0.91015,0.37632,0.03
0.62144,0.37524,0.03
0.69965,0.37463,0.03
0.063891,0.37436,0.03
0.55288,0.37351,0.03
0.9994,0.37315,0.03
0.26961,0.37314,0.03
0.82582,0.3369,0.03
0.95636,0.33098,0.03
0.10023,0.32637,0.03
0.16386,0.3244,0.03
0.32644,0.32391,0.03
0.6624,0.32357,0.03
0.44915,0.32073,0.03
0.38691,0.31917,0.03
0.88506,0.31912,0.03
0.72671,0.31752,0.03
0.023592,0.31441,0.03
0.23961,0.31374,0.03
0.55668,0.30668,0.03
0.78331,0.29006,0.03
0.49769,0.28434,0.03
0.61891,0.28039,0.03
0.84246,0.27513,0.03
0.13046,0.27228,0.03
0.070458,0.27207,0.03
0.98127,0.27179,0.03
0.19281,0.27086,0.03
0.29247,0.26904,0.03
0.67792,0.2626,0.03
0.9079,0.26252,0.03
0.44122,0.25954,0.03
0.36126,0.25729,0.03
0.55971,0.24439,0.03
0.7453,0.24272,0.03
0.23861,0.23127,0.03
0.022415,0.22725,0.03
0.6169,0.22033,0.03
0.80984,0.22004,0.03
